Time [s],Force Reaction (X) [N],Force Reaction (Y) [N],Force Reaction (Z) [N],Force Reaction (Total) [N],RPM,Feed_mm_per_sec,DOC_mm,sequence_id,Tool_Life_HSS_min
3.5,-1737.8,3745.5,-737.5,4194.4,3000,6,1,19,29.87464370667043
3.55,-1708.6,3819.8,-814.1,4263.0,3000,6,1,19,29.87464370667043
3.6,-1805.0,4177.4,-910.1,4640.8,3000,6,1,19,29.87464370667043
3.65,-1888.8,3899.4,-1159.7,4485.3,3000,6,1,19,29.87464370667043
3.7,-2111.1,4183.3,-1011.8,4793.8,3000,6,1,19,29.87464370667043
3.75,-2070.1,4123.9,-1062.6,4735.1,3000,6,1,19,29.87464370667043
3.8,-1948.0,3995.8,-836.1,4523.3,3000,6,1,19,29.87464370667043
3.85,-1854.5,3866.5,-952.7,4392.8,3000,6,1,19,29.87464370667043
3.9,-1612.1,3843.8,-832.7,4250.6,3000,6,1,19,29.87464370667043
3.95,-1650.8,4152.2,-927.0,4563.4,3000,6,1,19,29.87464370667043
4.0,-2009.3,3911.3,-1118.7,4537.3,3000,6,1,19,29.87464370667043
4.05,-2155.4,4087.1,-912.0,4709.8,3000,6,1,19,29.87464370667043
4.1,-1989.7,4235.0,-823.7,4751.1,3000,6,1,19,29.87464370667043
4.15,-1933.6,3551.4,-742.4,4111.3,3000,6,1,19,29.87464370667043
4.2,-1928.1,3807.4,-835.4,4348.8,3000,6,1,19,29.87464370667043
4.25,-1706.5,3989.3,-994.3,4451.5,3000,6,1,19,29.87464370667043
4.3,-1907.8,4027.4,-1084.9,4586.6,3000,6,1,19,29.87464370667043
4.35,-1863.1,3624.2,-1211.3,4251.3,3000,6,1,19,29.87464370667043
4.4,-1987.3,3966.4,-1050.7,4559.1,3000,6,1,19,29.87464370667043
4.45,-2108.0,3853.1,-781.6,4461.1,3000,6,1,19,29.87464370667043
4.5,-1788.9,3635.0,-706.8,4112.6,3000,6,1,19,29.87464370667043
4.55,-1686.9,4071.9,-773.9,4474.9,3000,6,1,19,29.87464370667043
4.6,-1781.7,3890.0,-1048.8,4405.3,3000,6,1,19,29.87464370667043
4.65,-1883.0,3754.6,-1106.9,4343.7,3000,6,1,19,29.87464370667043
4.7,-2020.5,4103.1,-1089.4,4701.6,3000,6,1,19,29.87464370667043
4.75,-2160.4,4137.3,-1086.6,4792.2,3000,6,1,19,29.87464370667043
4.8,-2123.7,3760.0,-731.5,4379.8,3000,6,1,19,29.87464370667043
4.85,-1879.6,3526.7,-939.5,4105.3,3000,6,1,19,29.87464370667043
4.9,-1797.5,4263.1,-861.4,4706.1,3000,6,1,19,29.87464370667043
4.95,-1855.8,4318.5,-1008.9,4807.4,3000,6,1,19,29.87464370667043
0.0,-1556.7,2864.0,-754.1,3345.8,5000,6,1,20,29.570982855249923
0.05,-1676.1,3008.7,-695.7,3513.7,5000,6,1,20,29.570982855249923
0.1,-1505.2,2844.6,-584.6,3271.0,5000,6,1,20,29.570982855249923
0.15,-1441.4,3239.2,-622.0,3599.6,5000,6,1,20,29.570982855249923
0.2,-1564.6,2979.1,-807.6,3460.5,5000,6,1,20,29.570982855249923
0.25,-1659.4,3082.5,-815.6,3594.5,5000,6,1,20,29.570982855249923
0.3,-1398.7,2846.9,-564.9,3221.8,5000,6,1,20,29.570982855249923
0.35,-1231.2,3274.6,-654.0,3559.0,5000,6,1,20,29.570982855249923
0.4,-1430.3,3207.0,-820.7,3606.1,5000,6,1,20,29.570982855249923
0.45,-1618.5,3487.8,-704.5,3909.0,5000,6,1,20,29.570982855249923
0.5,-1498.8,2530.0,-547.3,2991.1,5000,6,1,20,29.570982855249923
0.55,-1413.5,3086.2,-697.7,3465.4,5000,6,1,20,29.570982855249923
0.6,-1555.9,2837.3,-867.4,3350.2,5000,6,1,20,29.570982855249923
0.65,-1622.7,3493.7,-581.8,3895.8,5000,6,1,20,29.570982855249923
0.7,-1407.4,2940.3,-700.7,3334.3,5000,6,1,20,29.570982855249923
0.75,-1460.9,3260.2,-733.9,3647.1,5000,6,1,20,29.570982855249923
0.8,-1403.9,2666.4,-823.3,3123.9,5000,6,1,20,29.570982855249923
0.85,-1546.0,3296.8,-738.5,3715.4,5000,6,1,20,29.570982855249923
0.9,-1458.9,3010.8,-568.6,3393.6,5000,6,1,20,29.570982855249923
0.95,-1378.6,3188.6,-709.8,3545.6,5000,6,1,20,29.570982855249923
1.0,-1446.2,2713.6,-922.1,3210.2,5000,6,1,20,29.570982855249923
1.05,-1711.6,3271.7,-639.4,3747.4,5000,6,1,20,29.570982855249923
1.1,-1506.4,2793.1,-524.0,3216.4,5000,6,1,20,29.570982855249923
1.15,-1270.3,3288.2,-762.0,3606.4,5000,6,1,20,29.570982855249923
1.2,-1533.2,2661.8,-887.1,3197.4,5000,6,1,20,29.570982855249923
1.25,-1522.7,3167.7,-694.5,3582.7,5000,6,1,20,29.570982855249923
1.3,-1422.7,2606.6,-616.0,3032.8,5000,6,1,20,29.570982855249923
1.35,-1370.4,3427.2,-681.0,3753.3,5000,6,1,20,29.570982855249923
1.4,-1495.8,2858.0,-768.6,3316.0,5000,6,1,20,29.570982855249923
1.45,-1680.6,3243.2,-714.9,3722.1,5000,6,1,20,29.570982855249923
1.5,-1507.6,2826.4,-634.5,3265.6,5000,6,1,20,29.570982855249923
1.55,-1349.8,3124.6,-760.3,3487.5,5000,6,1,20,29.570982855249923
1.6,-1518.0,2892.1,-813.4,3366.1,5000,6,1,20,29.570982855249923
1.65,-1763.0,3128.6,-785.8,3676.1,5000,6,1,20,29.570982855249923
1.7,-1464.6,2963.7,-625.5,3364.5,5000,6,1,20,29.570982855249923
1.75,-1457.9,3382.3,-762.9,3761.3,5000,6,1,20,29.570982855249923
1.8,-1436.9,2826.9,-883.0,3291.7,5000,6,1,20,29.570982855249923
1.85,-1624.1,3198.1,-641.2,3643.8,5000,6,1,20,29.570982855249923
1.9,-1527.9,2937.1,-623.3,3368.9,5000,6,1,20,29.570982855249923
1.95,-1464.7,3341.5,-679.7,3711.2,5000,6,1,20,29.570982855249923
2.0,-1509.3,2924.6,-842.5,3397.2,5000,6,1,20,29.570982855249923
2.05,-1722.0,3385.3,-719.5,3865.6,5000,6,1,20,29.570982855249923
2.1,-1387.3,2948.1,-631.5,3318.8,5000,6,1,20,29.570982855249923
2.15,-1321.7,3368.3,-739.8,3693.2,5000,6,1,20,29.570982855249923
2.2,-1424.7,2660.3,-822.3,3127.8,5000,6,1,20,29.570982855249923
2.25,-1553.6,3373.3,-740.9,3787.0,5000,6,1,20,29.570982855249923
2.3,-1479.4,2805.0,-611.2,3229.6,5000,6,1,20,29.570982855249923
2.35,-1239.7,3225.8,-640.3,3514.6,5000,6,1,20,29.570982855249923
2.4,-1428.8,2699.0,-888.7,3180.6,5000,6,1,20,29.570982855249923
2.45,-1666.8,3261.8,-675.5,3724.8,5000,6,1,20,29.570982855249923
2.5,-1636.0,2957.7,-538.8,3422.6,5000,6,1,20,29.570982855249923
2.55,-1345.8,3153.2,-696.8,3498.5,5000,6,1,20,29.570982855249923
2.6,-1514.7,2832.6,-859.5,3325.1,5000,6,1,20,29.570982855249923
2.65,-1644.3,3181.6,-660.5,3641.8,5000,6,1,20,29.570982855249923
2.7,-1463.9,2974.5,-663.7,3381.0,5000,6,1,20,29.570982855249923
2.75,-1388.7,3337.8,-592.1,3663.3,5000,6,1,20,29.570982855249923
2.8,-1422.4,2928.5,-903.1,3378.6,5000,6,1,20,29.570982855249923
2.85,-1607.0,3300.7,-726.6,3742.3,5000,6,1,20,29.570982855249923
2.9,-1479.9,2806.1,-616.3,3231.7,5000,6,1,20,29.570982855249923
2.95,-1356.9,3311.1,-781.8,3662.8,5000,6,1,20,29.570982855249923
3.0,-1489.6,2759.5,-734.1,3220.7,5000,6,1,20,29.570982855249923
3.05,-1654.4,3638.1,-667.3,4051.9,5000,6,1,20,29.570982855249923
3.1,-1464.5,2763.5,-509.7,3168.8,5000,6,1,20,29.570982855249923
3.15,-1305.2,3332.4,-732.3,3653.1,5000,6,1,20,29.570982855249923
3.2,-1450.9,2748.7,-886.3,3232.0,5000,6,1,20,29.570982855249923
3.25,-1549.3,3414.0,-771.1,3827.5,5000,6,1,20,29.570982855249923
3.3,-1450.7,2750.7,-526.5,3154.0,5000,6,1,20,29.570982855249923
3.35,-1410.4,3289.5,-721.1,3651.0,5000,6,1,20,29.570982855249923
3.4,-1386.0,2837.5,-815.8,3261.6,5000,6,1,20,29.570982855249923
3.45,-1540.0,3180.5,-858.1,3636.4,5000,6,1,20,29.570982855249923
3.5,-1452.5,2924.2,-603.8,3320.5,5000,6,1,20,29.570982855249923
3.55,-1401.3,3021.5,-689.6,3401.3,5000,6,1,20,29.570982855249923
3.6,-1440.1,2745.7,-787.5,3198.9,5000,6,1,20,29.570982855249923
3.65,-1583.4,3283.0,-801.8,3732.0,5000,6,1,20,29.570982855249923
3.7,-1540.3,2984.3,-600.5,3411.6,5000,6,1,20,29.570982855249923
3.75,-1310.3,3310.1,-727.4,3633.5,5000,6,1,20,29.570982855249923
3.8,-1484.2,2824.0,-789.3,3286.5,5000,6,1,20,29.570982855249923
3.85,-1514.1,3220.4,-766.0,3640.1,5000,6,1,20,29.570982855249923
3.9,-1416.7,2850.3,-647.6,3248.2,5000,6,1,20,29.570982855249923
3.95,-1330.7,3224.3,-710.2,3559.7,5000,6,1,20,29.570982855249923
4.0,-1571.0,2831.4,-922.4,3366.8,5000,6,1,20,29.570982855249923
4.05,-1690.8,3126.1,-692.5,3620.9,5000,6,1,20,29.570982855249923
4.1,-1398.6,2970.7,-618.1,3341.2,5000,6,1,20,29.570982855249923
4.15,-1387.2,3179.9,-731.6,3545.6,5000,6,1,20,29.570982855249923
4.2,-1510.9,2640.4,-848.3,3158.2,5000,6,1,20,29.570982855249923
4.25,-1548.2,3254.2,-662.9,3664.2,5000,6,1,20,29.570982855249923
4.3,-1480.1,2804.2,-548.0,3217.8,5000,6,1,20,29.570982855249923
4.35,-1347.1,3058.6,-653.2,3405.3,5000,6,1,20,29.570982855249923
4.4,-1481.4,2924.4,-758.8,3364.9,5000,6,1,20,29.570982855249923
4.45,-1589.4,3321.8,-775.3,3763.2,5000,6,1,20,29.570982855249923
4.5,-1566.0,2917.0,-607.9,3366.1,5000,6,1,20,29.570982855249923
4.55,-1424.9,3210.1,-741.1,3589.5,5000,6,1,20,29.570982855249923
4.6,-1464.1,2860.8,-793.9,3310.3,5000,6,1,20,29.570982855249923
4.65,-1668.5,3514.4,-696.6,3952.2,5000,6,1,20,29.570982855249923
4.7,-1541.5,2655.8,-613.7,3131.5,5000,6,1,20,29.570982855249923
4.75,-1440.1,3284.6,-592.7,3635.1,5000,6,1,20,29.570982855249923
4.8,-1455.1,2891.2,-848.1,3346.0,5000,6,1,20,29.570982855249923
4.85,-1550.9,3073.7,-737.7,3520.9,5000,6,1,20,29.570982855249923
4.9,-1391.7,2814.4,-615.5,3199.5,5000,6,1,20,29.570982855249923
4.95,-1365.6,3142.6,-786.6,3515.6,5000,6,1,20,29.570982855249923
0.0,-2626.2,5492.2,-1827.0,6356.0,1000,6,3,21,23.719595086313937
0.05,-2697.5,5568.9,-1784.1,6439.9,1000,6,3,21,23.719595086313937
0.1,-2847.7,5766.8,-1857.6,6694.5,1000,6,3,21,23.719595086313937
0.15,-2858.9,6071.2,-1733.7,6931.0,1000,6,3,21,23.719595086313937
0.2,-2842.4,6067.4,-1771.9,6930.5,1000,6,3,21,23.719595086313937
0.25,-2647.6,5912.1,-1509.2,6651.4,1000,6,3,21,23.719595086313937
0.3,-2740.3,6184.9,-1486.7,6926.2,1000,6,3,21,23.719595086313937
0.35,-2976.5,5780.1,-1330.0,6636.1,1000,6,3,21,23.719595086313937
0.4,-2779.0,5580.1,-1418.4,6393.2,1000,6,3,21,23.719595086313937
0.45,-2736.3,5679.1,-1220.8,6421.0,1000,6,3,21,23.719595086313937
0.5,-2671.1,5388.6,-1295.1,6152.2,1000,6,3,21,23.719595086313937
0.55,-2557.9,5477.0,-1298.5,6182.7,1000,6,3,21,23.719595086313937
0.6,-2811.4,5911.2,-1363.9,6686.3,1000,6,3,21,23.719595086313937
0.65,-2441.6,5717.5,-1264.0,6344.2,1000,6,3,21,23.719595086313937
0.7,-2328.6,6006.6,-1409.4,6594.6,1000,6,3,21,23.719595086313937
0.75,-2388.6,5790.3,-1416.9,6421.9,1000,6,3,21,23.719595086313937
0.8,-2479.5,6040.1,-1641.2,6732.3,1000,6,3,21,23.719595086313937
0.85,-2524.1,5776.2,-1626.1,6510.0,1000,6,3,21,23.719595086313937
0.9,-2646.3,5602.1,-1683.2,6420.3,1000,6,3,21,23.719595086313937
0.95,-2644.6,5355.0,-1710.6,6212.6,1000,6,3,21,23.719595086313937
1.0,-2533.7,5456.9,-1700.9,6252.2,1000,6,3,21,23.719595086313937
1.05,-2590.9,5649.7,-1749.7,6457.0,1000,6,3,21,23.719595086313937
1.1,-2799.2,5576.1,-1599.9,6441.1,1000,6,3,21,23.719595086313937
1.15,-2742.3,5948.4,-1807.6,6794.9,1000,6,3,21,23.719595086313937
1.2,-2948.1,6278.2,-1519.5,7100.4,1000,6,3,21,23.719595086313937
1.25,-2853.9,6025.8,-1484.4,6830.7,1000,6,3,21,23.719595086313937
1.3,-2870.4,5718.6,-1433.9,6557.3,1000,6,3,21,23.719595086313937
1.35,-2844.7,5711.5,-1364.5,6525.0,1000,6,3,21,23.719595086313937
1.4,-2690.8,5740.0,-1417.3,6495.9,1000,6,3,21,23.719595086313937
1.45,-2701.2,5512.6,-1284.5,6271.8,1000,6,3,21,23.719595086313937
1.5,-2597.0,5483.2,-1264.6,6197.5,1000,6,3,21,23.719595086313937
1.55,-2497.0,5641.1,-1070.7,6261.3,1000,6,3,21,23.719595086313937
1.6,-2525.3,5587.8,-1427.2,6295.8,1000,6,3,21,23.719595086313937
1.65,-2595.5,5771.3,-1246.1,6449.5,1000,6,3,21,23.719595086313937
1.7,-2582.2,6043.2,-1561.0,6754.7,1000,6,3,21,23.719595086313937
1.75,-2474.0,6187.9,-1613.5,6856.7,1000,6,3,21,23.719595086313937
1.8,-2391.8,5690.9,-1611.6,6380.0,1000,6,3,21,23.719595086313937
1.85,-2408.1,5794.0,-1723.0,6506.8,1000,6,3,21,23.719595086313937
1.9,-2543.2,5750.1,-1724.0,6519.5,1000,6,3,21,23.719595086313937
1.95,-2696.7,5529.4,-1703.1,6383.3,1000,6,3,21,23.719595086313937
2.0,-2877.1,5478.0,-1770.1,6435.7,1000,6,3,21,23.719595086313937
2.05,-2682.1,5643.8,-1753.6,6490.1,1000,6,3,21,23.719595086313937
2.1,-2662.7,5479.3,-1620.6,6303.9,1000,6,3,21,23.719595086313937
2.15,-2916.7,5763.6,-1654.0,6667.9,1000,6,3,21,23.719595086313937
2.2,-2962.0,5863.9,-1741.4,6796.4,1000,6,3,21,23.719595086313937
2.25,-2770.7,6129.4,-1559.0,6904.8,1000,6,3,21,23.719595086313937
2.3,-2951.0,5896.9,-1473.7,6756.7,1000,6,3,21,23.719595086313937
2.35,-2752.6,5664.7,-1362.3,6443.8,1000,6,3,21,23.719595086313937
2.4,-2762.0,5942.9,-1412.2,6703.8,1000,6,3,21,23.719595086313937
2.45,-2801.3,5959.0,-1323.5,6716.4,1000,6,3,21,23.719595086313937
2.5,-2530.4,5307.7,-1321.6,6026.7,1000,6,3,21,23.719595086313937
2.55,-2705.0,5757.0,-1312.2,6494.7,1000,6,3,21,23.719595086313937
2.6,-2512.0,5701.9,-1449.5,6397.1,1000,6,3,21,23.719595086313937
2.65,-2395.6,5905.2,-1369.9,6518.2,1000,6,3,21,23.719595086313937
2.7,-2491.4,6212.5,-1421.0,6842.6,1000,6,3,21,23.719595086313937
2.75,-2388.8,5782.1,-1513.3,6436.6,1000,6,3,21,23.719595086313937
2.8,-2544.7,6033.2,-1749.1,6777.5,1000,6,3,21,23.719595086313937
2.85,-2355.9,6007.7,-1634.3,6656.9,1000,6,3,21,23.719595086313937
2.9,-2421.8,5964.3,-1700.5,6658.1,1000,6,3,21,23.719595086313937
2.95,-2382.0,5506.5,-1797.1,6263.0,1000,6,3,21,23.719595086313937
3.0,-2536.5,5064.5,-1758.0,5930.8,1000,6,3,21,23.719595086313937
3.05,-2644.0,5537.8,-1824.1,6402.0,1000,6,3,21,23.719595086313937
3.1,-2852.7,5327.8,-1786.8,6302.1,1000,6,3,21,23.719595086313937
3.15,-2748.7,5681.9,-1798.8,6563.1,1000,6,3,21,23.719595086313937
3.2,-2763.9,5895.7,-1661.3,6720.0,1000,6,3,21,23.719595086313937
3.25,-2866.8,5920.8,-1418.8,6729.6,1000,6,3,21,23.719595086313937
3.3,-2877.9,5958.9,-1394.5,6762.8,1000,6,3,21,23.719595086313937
3.35,-2783.7,5715.1,-1504.0,6532.5,1000,6,3,21,23.719595086313937
3.4,-2654.9,5515.3,-1297.0,6256.9,1000,6,3,21,23.719595086313937
3.45,-2732.2,5465.5,-1245.7,6236.1,1000,6,3,21,23.719595086313937
3.5,-2637.2,5609.9,-1222.1,6318.2,1000,6,3,21,23.719595086313937
3.55,-2832.2,5400.2,-1236.5,6222.0,1000,6,3,21,23.719595086313937
3.6,-2425.7,5696.4,-1352.4,6337.3,1000,6,3,21,23.719595086313937
3.65,-2272.1,5875.9,-1378.0,6448.9,1000,6,3,21,23.719595086313937
3.7,-2364.3,5900.1,-1379.6,6504.2,1000,6,3,21,23.719595086313937
3.75,-2388.8,6242.9,-1395.8,6828.5,1000,6,3,21,23.719595086313937
3.8,-2442.8,5690.1,-1485.7,6368.0,1000,6,3,21,23.719595086313937
3.85,-2364.8,5498.1,-1666.4,6212.7,1000,6,3,21,23.719595086313937
3.9,-2531.9,5981.1,-1707.7,6715.7,1000,6,3,21,23.719595086313937
3.95,-2503.5,5436.0,-1632.3,6203.4,1000,6,3,21,23.719595086313937
4.0,-2745.4,5252.0,-1525.1,6119.4,1000,6,3,21,23.719595086313937
4.05,-2996.7,5552.9,-1795.6,6560.4,1000,6,3,21,23.719595086313937
4.1,-2866.5,5441.8,-1813.5,6412.4,1000,6,3,21,23.719595086313937
4.15,-2817.7,5991.6,-1840.5,6872.1,1000,6,3,21,23.719595086313937
4.2,-2500.2,5807.8,-1493.8,6497.1,1000,6,3,21,23.719595086313937
4.25,-2868.1,6241.4,-1656.2,7065.7,1000,6,3,21,23.719595086313937
4.3,-2794.1,5838.2,-1485.7,6640.7,1000,6,3,21,23.719595086313937
4.35,-2867.2,5694.9,-1419.1,6532.0,1000,6,3,21,23.719595086313937
4.4,-2813.5,5798.8,-1206.4,6557.2,1000,6,3,21,23.719595086313937
4.45,-2620.9,5691.3,-1261.9,6391.6,1000,6,3,21,23.719595086313937
4.5,-2449.9,4926.6,-1280.1,5649.0,1000,6,3,21,23.719595086313937
4.55,-2593.6,5252.9,-1495.0,6046.1,1000,6,3,21,23.719595086313937
4.6,-2473.9,5701.8,-1368.3,6364.2,1000,6,3,21,23.719595086313937
4.65,-2570.6,5730.0,-1165.1,6387.4,1000,6,3,21,23.719595086313937
4.7,-2340.9,5900.8,-1656.3,6560.7,1000,6,3,21,23.719595086313937
4.75,-2446.7,5948.7,-1597.4,6627.6,1000,6,3,21,23.719595086313937
4.8,-2360.1,5963.6,-1615.4,6613.9,1000,6,3,21,23.719595086313937
4.85,-2347.3,5676.5,-1602.5,6348.3,1000,6,3,21,23.719595086313937
4.9,-2553.6,5726.7,-1726.8,6503.7,1000,6,3,21,23.719595086313937
4.95,-2552.5,5560.6,-1866.9,6397.0,1000,6,3,21,23.719595086313937
0.0,-2222.0,4401.1,-1686.8,5210.8,3000,6,3,22,23.204106275642825
0.05,-2325.3,4611.5,-1431.6,5359.3,3000,6,3,22,23.204106275642825
0.1,-2351.3,5219.3,-1508.8,5920.0,3000,6,3,22,23.204106275642825
0.15,-2411.3,4430.8,-1235.1,5193.5,3000,6,3,22,23.204106275642825
0.2,-2113.4,4731.9,-1171.8,5313.2,3000,6,3,22,23.204106275642825
0.25,-2175.4,4937.2,-1493.0,5598.0,3000,6,3,22,23.204106275642825
0.3,-2035.8,4971.0,-1811.9,5669.0,3000,6,3,22,23.204106275642825
0.35,-2509.8,4646.9,-1515.1,5494.4,3000,6,3,22,23.204106275642825
0.4,-2474.4,4683.5,-1421.5,5484.4,3000,6,3,22,23.204106275642825
0.45,-2524.4,4870.6,-1254.0,5627.4,3000,6,3,22,23.204106275642825
0.5,-2293.3,4346.2,-1044.5,5024.0,3000,6,3,22,23.204106275642825
0.55,-2028.5,4977.8,-1290.4,5528.0,3000,6,3,22,23.204106275642825
0.6,-2166.1,5215.8,-1348.3,5806.4,3000,6,3,22,23.204106275642825
0.65,-2206.7,4676.3,-1515.3,5388.3,3000,6,3,22,23.204106275642825
0.7,-2585.1,4714.4,-1489.3,5579.1,3000,6,3,22,23.204106275642825
0.75,-2550.2,5028.1,-1517.1,5838.4,3000,6,3,22,23.204106275642825
0.8,-2457.6,4317.7,-1216.4,5114.9,3000,6,3,22,23.204106275642825
0.85,-2319.8,4745.8,-1223.2,5422.2,3000,6,3,22,23.204106275642825
0.9,-1942.2,4937.6,-1347.6,5474.3,3000,6,3,22,23.204106275642825
0.95,-1946.0,4681.0,-1503.4,5287.6,3000,6,3,22,23.204106275642825
1.0,-2383.1,4215.1,-1425.5,5047.6,3000,6,3,22,23.204106275642825
1.05,-2454.1,4892.6,-1392.0,5647.8,3000,6,3,22,23.204106275642825
1.1,-2537.0,5002.8,-1298.6,5757.7,3000,6,3,22,23.204106275642825
1.15,-2412.7,4369.1,-1167.0,5125.6,3000,6,3,22,23.204106275642825
1.2,-2234.5,4890.0,-1169.4,5502.1,3000,6,3,22,23.204106275642825
1.25,-2053.4,5127.2,-1266.4,5666.4,3000,6,3,22,23.204106275642825
1.3,-2291.6,4867.5,-1566.2,5603.3,3000,6,3,22,23.204106275642825
1.35,-2321.6,4334.2,-1436.1,5122.2,3000,6,3,22,23.204106275642825
1.4,-2480.5,5197.9,-1297.2,5903.7,3000,6,3,22,23.204106275642825
1.45,-2501.0,4846.1,-1142.3,5571.8,3000,6,3,22,23.204106275642825
1.5,-2221.5,4583.9,-1182.7,5229.3,3000,6,3,22,23.204106275642825
1.55,-2239.4,5198.2,-1218.6,5789.8,3000,6,3,22,23.204106275642825
1.6,-2261.2,5088.5,-1359.0,5731.8,3000,6,3,22,23.204106275642825
1.65,-2138.0,4739.0,-1601.9,5440.2,3000,6,3,22,23.204106275642825
1.7,-2525.8,4844.5,-1606.9,5694.8,3000,6,3,22,23.204106275642825
1.75,-2524.3,4781.8,-1436.2,5594.7,3000,6,3,22,23.204106275642825
1.8,-2391.5,4972.3,-1196.6,5645.8,3000,6,3,22,23.204106275642825
1.85,-2306.4,4390.5,-1142.7,5089.4,3000,6,3,22,23.204106275642825
1.9,-2170.0,4804.4,-1333.7,5437.9,3000,6,3,22,23.204106275642825
1.95,-2164.1,4738.6,-1283.8,5365.3,3000,6,3,22,23.204106275642825
2.0,-2252.6,4446.4,-1673.0,5257.7,3000,6,3,22,23.204106275642825
2.05,-2435.9,4753.8,-1348.4,5509.1,3000,6,3,22,23.204106275642825
2.1,-2451.1,4904.1,-1242.7,5621.6,3000,6,3,22,23.204106275642825
2.15,-2275.8,4828.4,-1116.5,5453.3,3000,6,3,22,23.204106275642825
2.2,-2327.2,5003.9,-1188.5,5645.1,3000,6,3,22,23.204106275642825
2.25,-2071.8,5050.2,-1373.8,5628.9,3000,6,3,22,23.204106275642825
2.3,-2115.7,4900.5,-1578.6,5566.2,3000,6,3,22,23.204106275642825
2.35,-2342.8,4799.0,-1453.4,5534.6,3000,6,3,22,23.204106275642825
2.4,-2483.0,4962.8,-1360.7,5713.7,3000,6,3,22,23.204106275642825
2.45,-2485.8,5285.2,-1280.2,5979.2,3000,6,3,22,23.204106275642825
2.5,-2154.8,4497.8,-1283.4,5149.8,3000,6,3,22,23.204106275642825
2.55,-2020.7,4968.3,-1108.0,5476.8,3000,6,3,22,23.204106275642825
2.6,-1892.9,5058.9,-1416.4,5584.1,3000,6,3,22,23.204106275642825
2.65,-2106.9,4509.1,-1581.9,5222.4,3000,6,3,22,23.204106275642825
2.7,-2225.3,4751.8,-1570.9,5477.1,3000,6,3,22,23.204106275642825
2.75,-2479.4,5137.9,-1265.6,5843.6,3000,6,3,22,23.204106275642825
2.8,-2563.3,4908.7,-1107.3,5647.3,3000,6,3,22,23.204106275642825
2.85,-2310.7,4794.0,-1022.3,5419.1,3000,6,3,22,23.204106275642825
2.9,-2141.8,4838.8,-1359.9,5463.6,3000,6,3,22,23.204106275642825
2.95,-2199.9,4898.6,-1423.6,5555.5,3000,6,3,22,23.204106275642825
3.0,-2270.4,4398.6,-1498.6,5171.9,3000,6,3,22,23.204106275642825
3.05,-2630.9,5150.4,-1508.1,5976.9,3000,6,3,22,23.204106275642825
3.1,-2434.1,4956.0,-1304.1,5673.3,3000,6,3,22,23.204106275642825
3.15,-2329.6,4542.1,-1215.7,5247.5,3000,6,3,22,23.204106275642825
3.2,-2211.5,4488.5,-1044.5,5111.6,3000,6,3,22,23.204106275642825
3.25,-2135.6,4838.9,-1228.1,5429.9,3000,6,3,22,23.204106275642825
3.3,-2302.2,4518.1,-1461.0,5277.1,3000,6,3,22,23.204106275642825
3.35,-2437.6,4522.8,-1562.1,5370.1,3000,6,3,22,23.204106275642825
3.4,-2493.2,5247.8,-1492.4,5998.5,3000,6,3,22,23.204106275642825
3.45,-2519.5,5112.0,-1220.2,5828.3,3000,6,3,22,23.204106275642825
3.5,-2241.4,4533.6,-1133.7,5182.9,3000,6,3,22,23.204106275642825
3.55,-1977.7,5127.4,-1269.6,5640.4,3000,6,3,22,23.204106275642825
3.6,-2090.3,5293.0,-1375.3,5854.7,3000,6,3,22,23.204106275642825
3.65,-2126.4,4682.1,-1491.9,5354.3,3000,6,3,22,23.204106275642825
3.7,-2491.8,5005.7,-1585.1,5811.9,3000,6,3,22,23.204106275642825
3.75,-2579.3,5393.0,-1107.9,6079.9,3000,6,3,22,23.204106275642825
3.8,-2584.2,4453.5,-1097.2,5264.5,3000,6,3,22,23.204106275642825
3.85,-2209.1,4741.0,-1194.2,5365.0,3000,6,3,22,23.204106275642825
3.9,-2171.6,5148.1,-1395.6,5759.0,3000,6,3,22,23.204106275642825
3.95,-2023.9,4605.1,-1499.7,5249.0,3000,6,3,22,23.204106275642825
4.0,-2381.8,4613.5,-1509.0,5406.9,3000,6,3,22,23.204106275642825
4.05,-2271.8,4441.5,-1388.7,5178.4,3000,6,3,22,23.204106275642825
4.1,-2507.8,4972.4,-1342.3,5728.5,3000,6,3,22,23.204106275642825
4.15,-2392.5,4760.9,-1090.8,5438.7,3000,6,3,22,23.204106275642825
4.2,-2181.7,4648.0,-1257.1,5286.2,3000,6,3,22,23.204106275642825
4.25,-2157.6,4923.2,-1414.0,5558.1,3000,6,3,22,23.204106275642825
4.3,-2159.0,4774.0,-1542.7,5461.8,3000,6,3,22,23.204106275642825
4.35,-2413.4,4498.0,-1490.6,5317.7,3000,6,3,22,23.204106275642825
4.4,-2529.6,4976.1,-1334.9,5739.5,3000,6,3,22,23.204106275642825
4.45,-2379.2,5005.3,-1216.9,5674.0,3000,6,3,22,23.204106275642825
4.5,-2249.3,4535.7,-1187.5,5200.2,3000,6,3,22,23.204106275642825
4.55,-2168.3,4934.4,-1202.8,5522.4,3000,6,3,22,23.204106275642825
4.6,-2068.2,5021.6,-1236.1,5569.8,3000,6,3,22,23.204106275642825
4.65,-2221.8,4382.8,-1580.5,5161.8,3000,6,3,22,23.204106275642825
4.7,-2440.7,4886.4,-1520.4,5669.7,3000,6,3,22,23.204106275642825
4.75,-2464.5,4882.0,-1439.3,5655.0,3000,6,3,22,23.204106275642825
